,customer_id,flavor,after,price
4075,2549,Coffee,churned,1480.0
4076,2550,Apple,Apple,550.0
4077,2550,Apple,churned,550.0
4078,2551,Coffee,Coffee,1200.0
4079,2551,Coffee,churned,1200.0
4080,2552,Apple,churned,760.0
4081,2554,Banana,Apple,819.9999999999999
4082,2554,Apple,churned,550.0
4083,2555,Apple,churned,580.0
4084,2556,Coffee,churned,1230.0
4085,2557,Apple,Doughnut,550.0
4086,2557,Doughnut,churned,480.0
4087,2558,Banana,Banana,720.0
4088,2558,Banana,Banana,720.0
4089,2558,Banana,churned,720.0
4090,2559,Banana,Apple,750.0
4091,2559,Apple,churned,580.0
4092,2560,Apple,Coffee,760.0
4093,2560,Coffee,Banana,1200.0
4094,2560,Banana,churned,720.0
4095,2561,Apple,Apple,640.0
4096,2561,Apple,churned,640.0
4097,2562,Banana,Banana,819.9999999999999
4098,2562,Banana,churned,819.9999999999999
4099,2563,Banana,Apple,750.0
4100,2563,Apple,churned,580.0
4101,2564,Coffee,churned,1390.0
4102,2565,Apple,churned,760.0
4103,2566,Doughnut,none,590.0
4104,2567,Doughnut,churned,370.0
4105,2568,Doughnut,churned,480.0
4106,2569,Apple,churned,760.0
4107,2570,Apple,churned,640.0
4108,2571,Apple,Banana,760.0
4109,2571,Banana,Coffee,720.0
4110,2571,Coffee,churned,1200.0
4111,2572,Apple,Apple,760.0
4112,2572,Apple,churned,760.0
4113,2573,Coffee,churned,1470.0
4114,2574,Banana,Banana,900.0
4115,2574,Banana,churned,900.0
4116,2575,Coffee,churned,1390.0
4117,2576,Coffee,churned,1230.0
4118,2577,Doughnut,Apple,370.0
4119,2577,Apple,churned,700.0
4120,2578,Apple,Doughnut,550.0
4121,2578,Doughnut,Coffee,480.0
4122,2578,Coffee,churned,1230.0
4123,2579,Doughnut,Apple,370.0
4124,2579,Apple,churned,700.0
4125,2580,Banana,Coffee,819.9999999999999
4126,2580,Coffee,Banana,1230.0
4127,2580,Banana,churned,819.9999999999999
4128,2581,Banana,churned,900.0
4129,2582,Apple,churned,640.0
4130,2583,Apple,churned,760.0
4131,2584,Coffee,Coffee,1470.0
4132,2584,Coffee,churned,1470.0
4133,2585,Banana,churned,819.9999999999999
4134,2586,Apple,churned,640.0
4135,2587,Banana,Coffee,900.0
4136,2587,Coffee,churned,1480.0
4137,2588,Banana,Banana,750.0
4138,2588,Banana,Doughnut,750.0
4139,2588,Doughnut,churned,590.0
4140,2589,Coffee,Banana,1470.0
4141,2589,Banana,Banana,900.0
4142,2589,Banana,churned,900.0
4143,2590,Coffee,churned,1390.0
4144,2591,Banana,Doughnut,720.0
4145,2591,Doughnut,churned,360.0
4146,2592,Apple,Banana,550.0
4147,2592,Banana,churned,819.9999999999999
4148,2593,Coffee,Doughnut,1480.0
4149,2593,Doughnut,none,370.0
4150,2594,Apple,churned,640.0
4151,2595,Apple,Banana,640.0
4152,2595,Banana,churned,900.0
4153,2596,Apple,churned,580.0
4154,2597,Banana,Doughnut,900.0
4155,2597,Doughnut,churned,610.0
4156,2598,Apple,churned,760.0
4157,2599,Doughnut,Coffee,590.0
4158,2599,Coffee,Coffee,1390.0
4159,2599,Coffee,churned,1390.0
4160,2600,Banana,Banana,750.0
4161,2600,Banana,none,750.0
4162,2601,Coffee,churned,1390.0
4163,2603,Doughnut,churned,370.0
4164,2605,Banana,Banana,750.0
4165,2605,Banana,Apple,750.0
4166,2605,Apple,Doughnut,580.0
4167,2605,Doughnut,churned,590.0
4168,2606,Apple,churned,640.0
4169,2607,Apple,churned,760.0
4170,2608,Doughnut,churned,480.0
4171,2609,Banana,Banana,750.0
4172,2609,Banana,Coffee,750.0
4173,2609,Coffee,churned,1390.0
4174,2610,Doughnut,Coffee,610.0
4175,2610,Coffee,churned,1470.0
4176,2611,Doughnut,churned,370.0
4177,2612,Doughnut,none,480.0
4178,2613,Coffee,Coffee,1230.0
4179,2613,Coffee,churned,1230.0
4180,2614,Apple,Banana,550.0
4181,2614,Banana,Doughnut,819.9999999999999
4182,2614,Doughnut,churned,480.0
4183,2615,Coffee,Banana,1390.0
4184,2615,Banana,Banana,750.0
4185,2615,Banana,churned,750.0
4186,2616,Coffee,churned,1470.0
4187,2617,Coffee,churned,1390.0
4188,2618,Apple,Banana,580.0
4189,2618,Banana,Banana,750.0
4190,2618,Banana,churned,750.0
4191,2619,Banana,Apple,750.0
4192,2619,Apple,churned,580.0
4193,2620,Banana,Banana,750.0
4194,2620,Banana,churned,750.0
4195,2621,Doughnut,churned,360.0
4196,2622,Banana,Banana,900.0
4197,2622,Banana,churned,900.0
4198,2623,Apple,churned,580.0
4199,2625,Doughnut,Coffee,610.0
4200,2625,Coffee,Coffee,1470.0
4201,2625,Coffee,churned,1470.0
4202,2626,Coffee,churned,1470.0
4203,2628,Doughnut,churned,590.0
4204,2629,Coffee,churned,1230.0
4205,2630,Doughnut,churned,370.0
4206,2631,Coffee,churned,1470.0
4207,2632,Coffee,Banana,1200.0
4208,2632,Banana,Apple,720.0
4209,2632,Apple,churned,760.0
4210,2633,Coffee,Doughnut,1480.0
4211,2633,Doughnut,churned,370.0
4212,2634,Coffee,Doughnut,1230.0
4213,2634,Doughnut,churned,480.0
4214,2635,Coffee,Coffee,1470.0
4215,2635,Coffee,Doughnut,1470.0
4216,2635,Doughnut,churned,610.0
4217,2636,Coffee,Doughnut,1390.0
4218,2636,Doughnut,Doughnut,590.0
4219,2636,Doughnut,churned,590.0
4220,2637,Coffee,Banana,1390.0
4221,2637,Banana,Banana,750.0
4222,2637,Banana,churned,750.0
4223,2638,Coffee,churned,1470.0
4224,2639,Coffee,churned,1230.0
4225,2640,Doughnut,Coffee,360.0
4226,2640,Coffee,churned,1200.0
4227,2641,Apple,churned,580.0
4228,2642,Coffee,Banana,1470.0
4229,2642,Banana,churned,900.0
4230,2643,Doughnut,none,590.0
4231,2644,Banana,churned,750.0
4232,2645,Doughnut,churned,610.0
4233,2646,Banana,Coffee,900.0
4234,2646,Coffee,churned,1470.0
4235,2647,Apple,Doughnut,550.0
4236,2647,Doughnut,Coffee,480.0
4237,2647,Coffee,churned,1230.0
4238,2648,Apple,Coffee,640.0
4239,2648,Coffee,churned,1470.0
4240,2649,Coffee,churned,1470.0
4241,2650,Apple,Coffee,760.0
4242,2650,Coffee,Apple,1200.0
4243,2650,Apple,churned,760.0
4244,2651,Apple,Apple,760.0
4245,2651,Apple,churned,760.0
4246,2652,Doughnut,Doughnut,370.0
4247,2652,Doughnut,churned,370.0
4248,2653,Doughnut,churned,370.0
4249,2654,Doughnut,Apple,360.0
4250,2654,Apple,churned,760.0
4251,2655,Apple,Banana,550.0
4252,2655,Banana,Doughnut,819.9999999999999
4253,2655,Doughnut,churned,480.0
4254,2656,Apple,churned,640.0
4255,2657,Apple,churned,640.0
4256,2658,Doughnut,Doughnut,610.0
4257,2658,Doughnut,churned,610.0
4258,2659,Banana,churned,900.0
4259,2660,Coffee,churned,1390.0
4260,2661,Coffee,churned,1470.0
4261,2662,Apple,Apple,760.0
4262,2662,Apple,churned,760.0
4263,2663,Coffee,churned,1390.0
4264,2664,Coffee,churned,1230.0
4265,2665,Banana,churned,720.0
4266,2666,Coffee,churned,1390.0
4267,2667,Coffee,Banana,1470.0
4268,2667,Banana,churned,900.0
4269,2668,Apple,Banana,580.0
4270,2668,Banana,Coffee,750.0
4271,2668,Coffee,Coffee,1390.0
4272,2668,Coffee,churned,1390.0
4273,2669,Coffee,Banana,1470.0
4274,2669,Banana,Banana,900.0
4275,2669,Banana,churned,900.0
4276,2670,Coffee,Banana,1470.0
4277,2670,Banana,churned,900.0
4278,2671,Doughnut,churned,480.0
4279,2672,Apple,churned,580.0
4280,2673,Apple,churned,550.0
4281,2674,Banana,Coffee,750.0
4282,2674,Coffee,churned,1390.0
4283,2675,Apple,churned,580.0
4284,2676,Doughnut,churned,370.0
4285,2677,Doughnut,churned,370.0
4286,2678,Apple,churned,580.0
4287,2679,Apple,churned,580.0
4288,2680,Apple,Banana,580.0
4289,2680,Banana,churned,750.0
4290,2681,Banana,Coffee,750.0
4291,2681,Coffee,churned,1390.0
4292,2682,Coffee,churned,1230.0
4293,2683,Apple,Coffee,700.0
4294,2683,Coffee,Doughnut,1480.0
4295,2683,Doughnut,Doughnut,370.0
4296,2683,Doughnut,churned,370.0
4297,2684,Banana,Doughnut,819.9999999999999
4298,2684,Doughnut,churned,480.0
4299,2685,Apple,Coffee,580.0
4300,2685,Coffee,churned,1390.0
4301,2686,Doughnut,Doughnut,370.0
4302,2686,Doughnut,churned,370.0
4303,2688,Banana,churned,900.0
4304,2689,Apple,churned,700.0
4305,2690,Apple,churned,640.0
4306,2691,Doughnut,Coffee,610.0
4307,2691,Coffee,churned,1470.0
4308,2692,Banana,Banana,900.0
4309,2692,Banana,churned,900.0
4310,2693,Doughnut,churned,370.0
4311,2694,Apple,churned,700.0
4312,2695,Coffee,Banana,1390.0
4313,2695,Banana,churned,750.0
4314,2697,Banana,Banana,750.0
4315,2697,Banana,churned,750.0
4316,2698,Banana,Banana,900.0
4317,2698,Banana,Coffee,900.0
4318,2698,Coffee,churned,1470.0
4319,2700,Banana,churned,900.0
4320,2701,Banana,churned,900.0
4321,2702,Apple,none,760.0
4322,2703,Coffee,Banana,1470.0
4323,2703,Banana,churned,900.0
4324,2704,Coffee,churned,1230.0
4325,2705,Banana,churned,900.0
4326,2706,Apple,churned,700.0
4327,2707,Doughnut,churned,480.0
4328,2708,Apple,churned,640.0
4329,2709,Coffee,churned,1390.0
4330,2710,Coffee,Banana,1390.0
4331,2710,Banana,Coffee,750.0
4332,2710,Coffee,none,1390.0
4333,2711,Apple,Banana,550.0
4334,2711,Banana,churned,819.9999999999999
4335,2713,Coffee,Coffee,1200.0
4336,2713,Coffee,Banana,1200.0
4337,2713,Banana,Apple,720.0
4338,2713,Apple,churned,760.0
4339,2714,Apple,Doughnut,640.0
4340,2714,Doughnut,Banana,610.0
4341,2714,Banana,churned,900.0
4342,2715,Banana,Apple,900.0
4343,2715,Apple,Apple,640.0
4344,2715,Apple,churned,640.0
4345,2717,Apple,churned,760.0
4346,2718,Banana,churned,720.0
4347,2719,Banana,Coffee,750.0
4348,2719,Coffee,Doughnut,1390.0
4349,2719,Doughnut,churned,590.0
4350,2720,Apple,Banana,760.0
4351,2720,Banana,Apple,720.0
4352,2720,Apple,churned,760.0
4353,2721,Doughnut,Coffee,590.0
4354,2721,Coffee,churned,1390.0
4355,2722,Coffee,churned,1470.0
4356,2723,Doughnut,churned,480.0
4357,2725,Apple,churned,580.0
4358,2726,Banana,Banana,750.0
4359,2726,Banana,Doughnut,750.0
4360,2726,Doughnut,churned,590.0
4361,2729,Banana,churned,720.0
4362,2730,Banana,Banana,750.0
4363,2730,Banana,none,750.0
4364,2731,Apple,churned,760.0
4365,2732,Banana,churned,750.0
4366,2733,Apple,Coffee,760.0
4367,2733,Coffee,churned,1200.0
4368,2734,Banana,Apple,819.9999999999999
4369,2734,Apple,churned,550.0
4370,2735,Banana,Apple,720.0
4371,2735,Apple,churned,760.0
4372,2736,Banana,churned,819.9999999999999
4373,2737,Coffee,Apple,1470.0
4374,2737,Apple,Banana,640.0
4375,2737,Banana,Coffee,900.0
4376,2737,Coffee,churned,1470.0
4377,2738,Coffee,Banana,1470.0
4378,2738,Banana,Coffee,900.0
4379,2738,Coffee,churned,1470.0
4380,2739,Doughnut,churned,370.0
4381,2740,Doughnut,Doughnut,590.0
4382,2740,Doughnut,churned,590.0
4383,2741,Apple,churned,760.0
4384,2742,Doughnut,churned,480.0
4385,2743,Doughnut,Banana,590.0
4386,2743,Banana,churned,750.0
4387,2744,Coffee,churned,1230.0
4388,2745,Apple,Banana,580.0
4389,2745,Banana,churned,750.0
4390,2746,Doughnut,Doughnut,590.0
4391,2746,Doughnut,churned,590.0
4392,2747,Coffee,none,1390.0
4393,2748,Doughnut,Coffee,370.0
4394,2748,Coffee,Doughnut,1480.0
4395,2748,Doughnut,Doughnut,370.0
4396,2748,Doughnut,Doughnut,370.0
4397,2748,Doughnut,churned,370.0
4398,2749,Doughnut,Banana,370.0
4399,2749,Banana,churned,900.0
4400,2750,Apple,churned,760.0
4401,2751,Banana,churned,900.0
4402,2752,Apple,Apple,640.0
4403,2752,Apple,Coffee,640.0
4404,2752,Coffee,churned,1470.0
4405,2753,Apple,churned,580.0
4406,2754,Coffee,Apple,1200.0
4407,2754,Apple,churned,760.0
4408,2755,Apple,Doughnut,580.0
4409,2755,Doughnut,churned,590.0
4410,2756,Banana,Apple,720.0
4411,2756,Apple,Apple,760.0
4412,2756,Apple,churned,760.0
4413,2757,Coffee,Coffee,1470.0
4414,2757,Coffee,churned,1470.0
4415,2758,Banana,Banana,750.0
4416,2758,Banana,Banana,750.0
4417,2758,Banana,churned,750.0
4418,2759,Coffee,churned,1200.0
4419,2760,Banana,Doughnut,900.0
4420,2760,Doughnut,churned,370.0
4421,2761,Apple,churned,760.0
4422,2762,Doughnut,churned,370.0
4423,2763,Apple,churned,760.0
4424,2764,Apple,churned,640.0
4425,2765,Banana,none,750.0
4426,2766,Doughnut,churned,610.0
4427,2767,Coffee,churned,1230.0
4428,2768,Doughnut,churned,370.0
4429,2769,Doughnut,Banana,360.0
4430,2769,Banana,churned,720.0
4431,2770,Coffee,Apple,1200.0
4432,2770,Apple,churned,760.0
4433,2771,Coffee,churned,1470.0
4434,2772,Coffee,churned,1480.0
4435,2773,Apple,churned,580.0
4436,2774,Apple,Banana,760.0
4437,2774,Banana,churned,720.0
4438,2775,Apple,none,640.0
4439,2776,Coffee,churned,1470.0
4440,2777,Doughnut,churned,370.0
4441,2778,Banana,churned,819.9999999999999
4442,2779,Doughnut,Doughnut,370.0
4443,2779,Doughnut,Coffee,370.0
4444,2779,Coffee,churned,1480.0
4445,2780,Apple,Apple,760.0
4446,2780,Apple,churned,760.0
4447,2781,Coffee,Apple,1200.0
4448,2781,Apple,churned,760.0
4449,2782,Doughnut,Apple,480.0
4450,2782,Apple,Banana,550.0
4451,2782,Banana,churned,819.9999999999999
4452,2783,Doughnut,Coffee,610.0
4453,2783,Coffee,churned,1470.0
4454,2784,Doughnut,churned,370.0
4455,2785,Coffee,churned,1470.0
4456,2786,Apple,churned,580.0
4457,2787,Apple,churned,640.0
4458,2788,Banana,churned,819.9999999999999
4459,2789,Coffee,churned,1470.0
4460,2790,Banana,churned,900.0
4461,2791,Banana,churned,819.9999999999999
4462,2792,Banana,churned,720.0
4463,2794,Coffee,Coffee,1480.0
4464,2794,Coffee,Doughnut,1480.0
4465,2794,Doughnut,churned,370.0
4466,2795,Coffee,churned,1230.0
4467,2796,Banana,Coffee,900.0
4468,2796,Coffee,churned,1470.0
4469,2797,Banana,none,720.0
4470,2798,Banana,none,900.0
4471,2799,Doughnut,Coffee,590.0
4472,2799,Coffee,Banana,1390.0
4473,2799,Banana,churned,750.0
4474,2800,Apple,Banana,580.0
4475,2800,Banana,Banana,750.0
4476,2800,Banana,churned,750.0
4477,2801,Doughnut,churned,610.0
4478,2802,Doughnut,Apple,480.0
4479,2802,Apple,churned,550.0
4480,2803,Coffee,none,1470.0
4481,2804,Apple,churned,700.0
4482,2805,Doughnut,churned,370.0
4483,2806,Banana,Coffee,900.0
4484,2806,Coffee,none,1470.0
4485,2807,Banana,churned,720.0
4486,2808,Apple,churned,760.0
4487,2809,Banana,churned,750.0
4488,2811,Coffee,none,1390.0
4489,2812,Apple,Apple,640.0
4490,2812,Apple,churned,640.0
4491,2813,Coffee,Coffee,1480.0
4492,2813,Coffee,Doughnut,1480.0
4493,2813,Doughnut,churned,370.0
4494,2814,Doughnut,churned,370.0
4495,2815,Coffee,Doughnut,1480.0
4496,2815,Doughnut,Doughnut,370.0
4497,2815,Doughnut,none,370.0
4498,2816,Apple,churned,550.0
4499,2817,Doughnut,none,370.0
4500,2818,Doughnut,Doughnut,370.0
4501,2818,Doughnut,Coffee,370.0
4502,2818,Coffee,Doughnut,1480.0
4503,2818,Doughnut,churned,370.0
4504,2819,Coffee,Coffee,1480.0
4505,2819,Coffee,churned,1480.0
4506,2820,Coffee,Doughnut,1480.0
4507,2820,Doughnut,churned,370.0
4508,2821,Banana,churned,900.0
4509,2822,Coffee,Coffee,1390.0
4510,2822,Coffee,churned,1390.0
4511,2823,Banana,churned,750.0
4512,2824,Doughnut,Coffee,370.0
4513,2824,Coffee,churned,1480.0
4514,2825,Banana,Apple,900.0
4515,2825,Apple,churned,640.0
4516,2826,Coffee,Banana,1470.0
4517,2826,Banana,Banana,900.0
4518,2826,Banana,churned,900.0
4519,2827,Banana,Banana,750.0
4520,2827,Banana,churned,750.0
4521,2828,Banana,Banana,750.0
4522,2828,Banana,Doughnut,750.0
4523,2828,Doughnut,churned,590.0
4524,2829,Coffee,Banana,1390.0
4525,2829,Banana,Banana,750.0
4526,2829,Banana,churned,750.0
4527,2830,Doughnut,Coffee,590.0
4528,2830,Coffee,Doughnut,1390.0
4529,2830,Doughnut,churned,590.0
4530,2831,Coffee,Apple,1470.0
4531,2831,Apple,none,640.0
4532,2832,Apple,churned,550.0
4533,2833,Coffee,Apple,1390.0
4534,2833,Apple,none,580.0
4535,2834,Coffee,Coffee,1230.0
4536,2834,Coffee,churned,1230.0
4537,2835,Banana,churned,750.0
4538,2836,Coffee,Coffee,1470.0
4539,2836,Coffee,churned,1470.0
4540,2837,Banana,Apple,720.0
4541,2837,Apple,churned,760.0
4542,2838,Coffee,Apple,1470.0
4543,2838,Apple,churned,640.0
4544,2839,Doughnut,churned,590.0
4545,2840,Banana,Coffee,750.0
4546,2840,Coffee,Banana,1390.0
4547,2840,Banana,churned,750.0
4548,2841,Banana,Coffee,750.0
4549,2841,Coffee,Banana,1390.0
4550,2841,Banana,churned,750.0
4551,2842,Apple,churned,640.0
4552,2843,Apple,none,700.0
4553,2844,Apple,Coffee,580.0
4554,2844,Coffee,churned,1390.0
4555,2845,Banana,churned,900.0
4556,2846,Apple,churned,550.0
4557,2847,Coffee,churned,1230.0
4558,2848,Doughnut,churned,370.0
4559,2850,Banana,Doughnut,750.0
4560,2850,Doughnut,churned,590.0
4561,2851,Apple,Coffee,640.0
4562,2851,Coffee,Banana,1470.0
4563,2851,Banana,churned,900.0
4564,2852,Doughnut,churned,370.0
4565,2853,Apple,churned,760.0
4566,2854,Banana,Banana,900.0
4567,2854,Banana,churned,900.0
4568,2855,Banana,churned,900.0
4569,2856,Apple,Banana,550.0
4570,2856,Banana,churned,819.9999999999999
4571,2857,Doughnut,Banana,370.0
4572,2857,Banana,churned,900.0
4573,2858,Coffee,Doughnut,1470.0
4574,2858,Doughnut,churned,610.0
4575,2859,Doughnut,churned,370.0
4576,2860,Apple,churned,580.0
4577,2861,Banana,churned,900.0
4578,2862,Banana,churned,900.0
4579,2863,Doughnut,churned,360.0
4580,2864,Apple,none,580.0
4581,2865,Doughnut,churned,370.0
4582,2866,Doughnut,churned,590.0
4583,2867,Coffee,Coffee,1470.0
4584,2867,Coffee,churned,1470.0
4585,2868,Apple,Apple,700.0
4586,2868,Apple,churned,700.0
4587,2869,Coffee,churned,1470.0
4588,2870,Doughnut,Coffee,370.0
4589,2870,Coffee,churned,1480.0
4590,2871,Doughnut,Banana,480.0
4591,2871,Banana,churned,819.9999999999999
4592,2872,Coffee,Coffee,1200.0
4593,2872,Coffee,churned,1200.0
4594,2873,Banana,churned,720.0
4595,2874,Apple,churned,760.0
4596,2875,Apple,Coffee,760.0
4597,2875,Coffee,churned,1200.0
4598,2876,Doughnut,Doughnut,480.0
4599,2876,Doughnut,churned,480.0
4600,2877,Coffee,churned,1390.0
4601,2878,Apple,Doughnut,700.0
4602,2878,Doughnut,churned,370.0
4603,2879,Apple,churned,760.0
4604,2881,Coffee,churned,1390.0
4605,2882,Doughnut,Banana,480.0
4606,2882,Banana,churned,819.9999999999999
4607,2883,Doughnut,Apple,480.0
4608,2883,Apple,churned,550.0
4609,2884,Coffee,Banana,1200.0
4610,2884,Banana,churned,720.0
4611,2885,Banana,Banana,750.0
4612,2885,Banana,churned,750.0
4613,2886,Coffee,churned,1390.0
4614,2887,Doughnut,churned,590.0
4615,2888,Doughnut,churned,590.0
4616,2890,Coffee,churned,1470.0
4617,2891,Coffee,Banana,1470.0
4618,2891,Banana,churned,900.0
4619,2892,Apple,Doughnut,760.0
4620,2892,Doughnut,Banana,360.0
4621,2892,Banana,churned,720.0
4622,2893,Apple,none,640.0
4623,2894,Banana,Coffee,819.9999999999999
4624,2894,Coffee,churned,1230.0
4625,2895,Doughnut,Banana,590.0
4626,2895,Banana,churned,750.0
4627,2896,Doughnut,churned,590.0
4628,2897,Apple,churned,760.0
4629,2898,Apple,churned,760.0
4630,2899,Coffee,Coffee,1390.0
4631,2899,Coffee,Coffee,1390.0
4632,2899,Coffee,churned,1390.0
4633,2900,Apple,Apple,760.0
4634,2900,Apple,churned,760.0
4635,2901,Banana,churned,900.0
4636,2903,Banana,churned,900.0
4637,2905,Doughnut,churned,590.0
4638,2906,Coffee,Doughnut,1470.0
4639,2906,Doughnut,churned,610.0
4640,2907,Coffee,Banana,1200.0
4641,2907,Banana,Apple,720.0
4642,2907,Apple,churned,760.0
4643,2908,Banana,Banana,900.0
4644,2908,Banana,churned,900.0
4645,2909,Doughnut,Coffee,610.0
4646,2909,Coffee,Coffee,1470.0
4647,2909,Coffee,churned,1470.0
4648,2910,Doughnut,Apple,370.0
4649,2910,Apple,Doughnut,700.0
4650,2910,Doughnut,churned,370.0
4651,2911,Banana,Doughnut,900.0
4652,2911,Doughnut,Apple,370.0
4653,2911,Apple,churned,700.0
4654,2912,Coffee,churned,1200.0
4655,2913,Coffee,Banana,1390.0
4656,2913,Banana,churned,750.0
4657,2914,Doughnut,Doughnut,370.0
4658,2914,Doughnut,churned,370.0
4659,2915,Coffee,churned,1230.0
4660,2916,Apple,Banana,580.0
4661,2916,Banana,churned,750.0
4662,2917,Coffee,churned,1230.0
4663,2918,Doughnut,Coffee,480.0
4664,2918,Coffee,churned,1230.0
4665,2919,Coffee,churned,1390.0
4666,2920,Banana,churned,750.0
4667,2921,Doughnut,churned,360.0
4668,2922,Banana,churned,900.0
4669,2923,Banana,Banana,750.0
4670,2923,Banana,Banana,750.0
4671,2923,Banana,Doughnut,750.0
4672,2923,Doughnut,churned,590.0
4673,2924,Coffee,Doughnut,1390.0
4674,2924,Doughnut,churned,590.0
4675,2925,Banana,Coffee,900.0
4676,2925,Coffee,Doughnut,1480.0
4677,2925,Doughnut,churned,370.0
4678,2926,Apple,Apple,550.0
4679,2926,Apple,churned,550.0
4680,2927,Banana,churned,720.0
4681,2928,Banana,churned,750.0
4682,2929,Apple,Banana,550.0
4683,2929,Banana,churned,819.9999999999999
4684,2930,Banana,Coffee,900.0
4685,2930,Coffee,churned,1470.0
4686,2931,Banana,churned,720.0
4687,2932,Coffee,Banana,1470.0
4688,2932,Banana,churned,900.0
4689,2933,Doughnut,churned,370.0
4690,2934,Banana,Doughnut,750.0
4691,2934,Doughnut,churned,590.0
4692,2935,Doughnut,Banana,590.0
4693,2935,Banana,churned,750.0
4694,2936,Doughnut,churned,360.0
4695,2937,Banana,Coffee,900.0
4696,2937,Coffee,churned,1480.0
4697,2938,Banana,Doughnut,900.0
4698,2938,Doughnut,churned,610.0
4699,2939,Coffee,churned,1470.0
4700,2940,Apple,churned,640.0
4701,2941,Doughnut,Coffee,370.0
4702,2941,Coffee,churned,1480.0
4703,2942,Apple,Apple,760.0
4704,2942,Apple,Banana,760.0
4705,2942,Banana,churned,720.0
4706,2943,Doughnut,Coffee,610.0
4707,2943,Coffee,churned,1470.0
4708,2944,Apple,churned,760.0
4709,2946,Coffee,churned,1470.0
4710,2948,Banana,Apple,720.0
4711,2948,Apple,churned,760.0
4712,2949,Coffee,Coffee,1470.0
4713,2949,Coffee,none,1470.0
4714,2950,Apple,Doughnut,550.0
4715,2950,Doughnut,churned,480.0
4716,2951,Doughnut,churned,360.0
4717,2952,Coffee,churned,1230.0
4718,2953,Apple,Banana,580.0
4719,2953,Banana,churned,750.0
4720,2954,Banana,Banana,900.0
4721,2954,Banana,churned,900.0
4722,2955,Apple,churned,580.0
4723,2956,Apple,churned,640.0
4724,2957,Apple,Apple,640.0
4725,2957,Apple,churned,640.0
4726,2958,Banana,none,900.0
4727,2959,Doughnut,Banana,610.0
4728,2959,Banana,churned,900.0
4729,2960,Coffee,Apple,1230.0
4730,2960,Apple,Apple,550.0
4731,2960,Apple,Coffee,550.0
4732,2960,Coffee,churned,1230.0
4733,2961,Banana,Banana,750.0
4734,2961,Banana,churned,750.0
4735,2962,Coffee,churned,1470.0
4736,2963,Apple,churned,550.0
4737,2964,Doughnut,churned,370.0
4738,2965,Banana,churned,720.0
4739,2966,Banana,Doughnut,720.0
4740,2966,Doughnut,Apple,360.0
4741,2966,Apple,churned,760.0
4742,2968,Coffee,Doughnut,1470.0
4743,2968,Doughnut,Banana,610.0
4744,2968,Banana,churned,900.0
4745,2969,Doughnut,churned,370.0
4746,2971,Coffee,Banana,1470.0
4747,2971,Banana,Banana,900.0
4748,2971,Banana,Apple,900.0
4749,2971,Apple,churned,640.0
4750,2972,Apple,churned,760.0
4751,2973,Banana,Coffee,900.0
4752,2973,Coffee,churned,1470.0
4753,2975,Banana,churned,900.0
4754,2976,Coffee,churned,1470.0
4755,2977,Doughnut,none,370.0
4756,2978,Banana,churned,819.9999999999999
4757,2980,Banana,Banana,900.0
4758,2980,Banana,churned,900.0
4759,2981,Apple,churned,580.0
4760,2982,Banana,Coffee,750.0
4761,2982,Coffee,churned,1390.0
4762,2983,Banana,churned,819.9999999999999
4763,2984,Apple,churned,760.0
4764,2985,Apple,churned,760.0
4765,2986,Coffee,churned,1470.0
4766,2987,Banana,churned,819.9999999999999
4767,2988,Apple,Apple,760.0
4768,2988,Apple,churned,760.0
4769,2989,Doughnut,Doughnut,370.0
4770,2989,Doughnut,Doughnut,370.0
4771,2989,Doughnut,churned,370.0
4772,2990,Banana,Coffee,900.0
4773,2990,Coffee,churned,1470.0
4774,2991,Banana,churned,900.0
4775,2992,Coffee,Banana,1390.0
4776,2992,Banana,churned,750.0
4777,2993,Banana,churned,900.0
4778,2994,Coffee,churned,1200.0
4779,2995,Banana,churned,900.0
4780,2996,Banana,Apple,819.9999999999999
4781,2996,Apple,churned,550.0
4782,2997,Banana,Banana,900.0
4783,2997,Banana,churned,900.0
4784,2998,Coffee,Coffee,1470.0
4785,2998,Coffee,churned,1470.0
4786,2999,Apple,churned,760.0
4787,3000,Doughnut,Doughnut,370.0
4788,3000,Doughnut,churned,370.0
4789,3001,Coffee,churned,1200.0
4790,3002,Doughnut,churned,360.0
4791,3003,Coffee,churned,1390.0
4792,3004,Coffee,churned,1390.0
4793,3005,Coffee,Doughnut,1230.0
4794,3005,Doughnut,Coffee,480.0
4795,3005,Coffee,churned,1230.0
4796,3006,Doughnut,Coffee,370.0
4797,3006,Coffee,churned,1480.0
4798,3007,Doughnut,Coffee,370.0
4799,3007,Coffee,churned,1480.0
4800,3008,Coffee,churned,1470.0
4801,3009,Coffee,Banana,1390.0
4802,3009,Banana,churned,750.0
4803,3010,Apple,churned,640.0
4804,3011,Doughnut,none,370.0
4805,3012,Apple,Coffee,640.0
4806,3012,Coffee,churned,1470.0
4807,3013,Banana,Apple,750.0
4808,3013,Apple,churned,580.0
4809,3014,Banana,churned,720.0
4810,3015,Apple,churned,760.0
4811,3016,Doughnut,churned,370.0
4812,3017,Doughnut,churned,370.0
4813,3018,Apple,Banana,640.0
4814,3018,Banana,churned,900.0
4815,3019,Apple,Apple,760.0
4816,3019,Apple,Coffee,760.0
4817,3019,Coffee,churned,1200.0
4818,3020,Apple,churned,640.0
4819,3021,Doughnut,Doughnut,370.0
4820,3021,Doughnut,Apple,370.0
